MaxAbsEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,FpDensityMorgan1,AvgIpc,BalabanJ,Ipc,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA7,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,NHOHCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAromaticHeterocycles,NumAromaticRings,NumSaturatedHeterocycles,NumSaturatedRings,MolLogP,Value
8.755874,0.32922196,0.32922196,0.7829453,9.95,262.272,0.95,2.9678226,1.8095875,76783.51,9.733939,0.0,0.0,5.8907237,0.0,6.014659,0.0,0.0,5.2618914,5.098682,23.297783,36.3982,11.250837,11.632673,4.417151,11.702045,5.2618914,10.197364,0.0,0.0,5.3167887,60.160755,17.523397,5.3167887,11.702045,0.0,0.0,10.197364,0.0,11.331113,0.0,11.454175,74.74,0.0,0.0,0.0,17.468834,11.250837,0.0,24.265469,30.331835,21.583374,9.679043,5.5308933,0.0,19.693533,2.246333,0.41011196,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,3.35188,6.61
12.973668,0.35111144,-0.40496957,0.31975508,14.258064,478.346,1.032258,3.4094212,1.7582856,20316900.0,14.301039,5.58302,0.0,0.0,11.81436,0.0,14.905863,0.0,0.0,0.0,34.129044,44.278717,44.63037,17.409372,14.006226,60.76268,0.0,15.200677,0.0,12.965578,13.592428,70.5242,0.0,10.633577,0.0,0.0,15.929944,29.973888,16.133831,0.0,0.0,33.01838,76.27,5.90718,0.0,5.90718,22.29268,45.835655,0.0,6.263163,55.709084,31.130621,4.417151,8.714778,25.849096,7.372663,3.7914162,-0.7942923,4.474143,1.685768,1.9276862,0.16666667,2.0,0.0,1.0,2.0,4.0,0.0,0.0,4.3267,6.39
15.172582,0.021154128,-1.8638426,0.706428,40.833332,432.471,1.0333333,3.159421,1.2947521,7528723.0,5.3167887,22.70332,0.0,5.9595547,5.90718,0.0,10.111326,23.147629,0.0,11.336786,6.066367,23.772205,44.063854,15.7271595,17.965782,39.496162,0.0,15.617556,4.992405,61.070133,0.0,34.97013,0.0,10.633577,13.171246,0.0,11.336786,39.395916,4.794537,0.0,0.0,16.29264,66.38,28.452385,13.171246,50.181522,0.0,15.780072,11.336786,11.586559,18.1991,20.60996,0.0,46.511616,20.942171,5.6435556,-3.0633655,-0.28297836,0.95654106,0.0,0.0,0.47619048,2.0,4.0,1.0,1.0,2.0,0.0,4.0,3.9577,7.03
14.120997,0.23310728,-0.5112418,0.22984385,12.897436,532.639,0.9230769,2.9379723,1.0843542,754222900.0,10.633577,5.8172207,5.8172207,5.9483395,5.559267,0.0,19.329594,13.764809,0.0,0.0,19.262465,68.35385,54.731384,17.407473,8.78083,22.53865,0.0,19.519035,7.047672,57.787395,23.72309,75.971146,11.25738,16.192844,20.416555,0.0,0.0,32.608547,19.889315,11.634441,0.0,22.160305,84.73,5.8172207,0.0,16.93994,18.187023,92.81323,34.526497,19.180407,0.0,20.601534,4.9839787,29.55744,25.385216,7.7083573,4.6155434,-0.32559133,12.034829,1.506173,1.6476918,0.4,2.0,1.0,0.0,3.0,4.0,0.0,0.0,6.022,4.02
12.917416,0.15950759,-0.34102997,0.72136915,10.826087,330.384,0.9130435,2.833002,1.7779808,233711.33,0.0,5.8172207,0.0,0.0,0.0,10.562706,4.794537,17.708714,0.0,0.0,42.46457,29.680458,18.077244,6.5447564,4.390415,11.532487,0.0,8.523761,0.0,19.510334,0.0,91.69321,0.0,10.562706,4.390415,0.0,11.532487,8.523761,19.510334,5.8172207,0.0,0.0,44.0,0.0,0.0,22.924683,12.965578,22.65939,20.656494,12.132734,30.331835,0.0,0.0,15.571935,24.075922,0.0,1.5177768,-0.34102997,0.6917145,0.63090754,0.0,0.1764706,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2.5016,5.73
5.596972,0.28411743,0.28411743,0.72334933,10.882353,289.136,1.2352941,2.7405546,2.281972,14204.294,10.717646,0.0,0.0,5.9483395,0.0,0.0,0.0,9.9679575,0.0,0.0,12.132734,28.062677,27.816082,11.2106285,0.0,32.781208,0.0,14.951936,0.0,0.0,5.7336674,41.131874,11.25738,5.7336674,5.9483395,0.0,15.929944,14.951936,0.0,0.0,0.0,22.160305,67.59,0.0,0.0,5.9483395,0.0,26.633024,0.0,6.1968436,30.462313,30.88188,5.7336674,1.030813,11.347625,1.1087731,8.496911,0.28411743,3.5889728,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,2.9696,4.65
13.405996,0.25613093,-0.6111144,0.695506,16.576923,366.421,1.2307693,3.264104,1.5607688,1695506.1,5.3167887,12.371631,0.0,5.9595547,5.90718,0.0,10.111326,14.366798,0.0,11.336786,36.3982,29.335657,0.0,21.769001,9.184952,39.496162,0.0,15.617556,4.992405,6.041841,6.674591,70.86542,0.0,10.633577,4.390415,0.0,11.336786,23.525303,4.794537,0.0,0.0,16.29264,66.38,12.716432,0.0,17.563774,0.0,21.343523,11.336786,11.586559,48.530937,20.60996,0.0,14.449195,20.67892,5.5940456,4.6404223,-0.060932618,1.7045068,-0.6111144,0.0,0.10526316,2.0,0.0,1.0,1.0,3.0,0.0,0.0,3.4234,6.02
12.285184,0.20124432,-0.20124432,0.39354625,20.952381,277.283,0.85714287,3.0235922,1.9727902,144176.97,15.84083,5.711685,0.0,0.0,5.90718,0.0,4.794537,0.0,0.0,0.0,41.553917,12.132734,22.501675,11.2701435,10.00179,28.566742,0.0,0.0,5.1557126,0.0,10.633577,65.35488,0.0,10.633577,11.374773,0.0,0.0,16.826118,4.794537,0.0,0.0,5.5731044,73.72,0.0,0.0,5.90718,16.981829,22.501675,0.0,0.0,48.530937,15.789289,0.0,0.0,12.285184,18.737474,4.5758033,-0.20124432,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,2.6538,6.97
11.868249,0.02322713,0.02322713,0.6812013,13.62963,358.405,1.1111112,3.537319,1.5458157,3602603.8,11.050456,17.323112,0.0,5.90718,0.0,0.0,14.770921,9.9679575,0.0,0.0,0.0,54.30038,42.483334,0.0,4.794537,29.444893,0.0,14.951936,10.910311,12.841643,11.050456,60.682663,11.126903,11.050456,17.323112,0.0,0.0,27.073715,4.794537,5.9179063,0.0,11.126903,106.15,0.0,0.0,11.825086,17.323112,29.531998,0.0,37.06834,24.265469,25.26113,5.7336674,0.0,28.753794,2.8297613,9.241985,1.0220951,10.3799,0.0,0.0,0.15,3.0,1.0,0.0,3.0,3.0,0.0,1.0,3.2199,7.42
12.50289,0.07336711,-0.39031366,0.6877557,14.6,353.403,1.16,3.307209,1.9637893,1002322.5,9.673627,5.647177,0.0,0.0,11.81436,0.0,14.905863,4.9839787,0.0,11.336786,6.066367,29.999985,41.372147,11.146209,14.695601,45.330757,0.0,14.8678665,0.0,12.965578,6.606882,52.479816,0.0,5.3167887,0.0,0.0,11.336786,33.078846,16.133831,0.0,0.0,22.179611,84.22,5.90718,0.0,12.514062,29.675238,15.910548,11.336786,6.1968436,40.409473,10.300767,5.1065273,1.9127032,30.011187,14.208584,2.21035,-0.7629076,4.117253,0.6578851,0.0,0.16666667,2.0,0.0,1.0,3.0,3.0,0.0,0.0,2.0474,7.51
13.50919,0.04996471,-0.35363466,0.29955724,17.61111,488.527,1.2222222,3.466155,1.4566109,194963620.0,20.517466,35.121372,0.0,12.19334,0.0,0.0,14.573053,19.34235,0.0,0.0,12.132734,37.96448,18.783442,35.427044,13.979489,34.86247,0.0,29.402924,0.0,38.393818,17.595213,71.82137,0.0,11.050456,16.02614,0.0,0.0,54.18286,4.794537,5.8172207,0.0,11.0334015,131.92,0.0,0.0,41.237778,35.380295,11.973547,30.85374,23.229488,18.414574,25.252703,5.7336674,15.329641,43.950977,3.7893343,7.966863,-0.093988046,7.4507866,4.4994516,0.0,0.28,3.0,0.0,1.0,3.0,4.0,1.0,1.0,3.1384,6.74
13.217254,0.053886056,-0.7883232,0.653743,14.193548,417.465,0.9677419,3.176248,1.9823024,9247265.0,9.303963,11.29809,0.0,0.0,11.81436,6.0932403,14.905863,9.694447,0.0,0.0,36.3982,38.970314,29.710892,11.26049,19.120474,40.071014,0.0,9.883888,7.047672,26.372263,4.8999095,72.05464,0.0,10.216699,10.481923,0.0,0.0,28.07575,21.37361,0.0,0.0,16.47603,80.64,23.50865,0.0,11.2701435,11.250837,10.902925,4.8999095,57.29989,35.88024,5.3167887,4.736863,7.464123,40.250824,3.1518435,1.1918805,-1.2051026,1.0485904,5.23197,1.8646581,0.20833333,1.0,0.0,1.0,1.0,3.0,0.0,0.0,3.9875,5.51
13.258128,0.40627384,-0.9370906,0.42325,11.25,380.358,1.1071428,3.1561506,1.62564,3904022.8,4.736863,12.076832,23.099482,0.0,0.0,0.0,5.4257913,23.43059,10.200089,0.0,12.132734,29.82892,6.066367,30.594852,13.5176935,23.065865,0.0,19.748442,5.1014075,0.0,12.535589,72.18662,11.436898,10.162654,14.598693,5.7495117,0.0,33.07284,0.0,11.634441,0.0,16.720787,77.22,11.634441,0.0,0.0,28.164228,17.82012,18.608288,17.988443,24.265469,25.593838,4.736863,33.13988,8.449043,9.041433,4.5472674,-0.71927667,4.364355,0.0,1.5927563,0.05263158,1.0,0.0,0.0,2.0,4.0,0.0,0.0,3.5483,7.8
13.034812,0.32963967,-0.4041516,0.302659,14.0,450.502,0.85294116,3.626868,1.4171494,145864960.0,13.701299,5.697039,0.0,0.0,11.81436,0.0,19.889841,4.9839787,0.0,0.0,18.1991,37.107113,60.540108,22.933826,9.589074,45.02083,0.0,28.986044,0.0,25.931156,0.0,85.33956,0.0,5.3167887,0.0,0.0,0.0,35.483616,22.678587,0.0,0.0,33.20647,86.74,5.90718,0.0,5.90718,11.2701435,53.430935,0.0,23.15763,55.11921,30.485312,0.0,6.004712,34.415043,3.4473834,4.063055,-0.78493756,13.0619955,1.7190138,0.0,0.15384616,1.0,0.0,1.0,4.0,5.0,0.0,0.0,3.6926,6.07
8.847885,0.37295654,0.37295654,0.761611,18.26923,368.872,1.4230769,3.0306447,1.6927335,1397018.1,14.783798,17.79236,0.0,0.0,0.0,0.0,0.0,9.9679575,5.2618914,0.0,17.667307,31.519135,48.525406,11.455445,0.0,39.35513,5.2618914,19.851845,0.0,25.304306,31.58185,29.549055,6.0692215,4.8999095,5.817863,0.0,11.60094,52.575626,0.0,11.331113,5.022633,21.936327,71.84,0.0,0.0,0.0,17.485296,60.230103,0.0,6.32732,18.1991,37.86865,16.862831,0.0,17.003378,11.673946,1.8038923,0.9404682,4.4545746,2.8613667,2.1061356,0.42105263,1.0,0.0,1.0,2.0,3.0,1.0,1.0,3.57878,6.12
14.037982,0.131407,-0.4888862,0.83182025,17.72,346.406,1.44,2.6263516,1.9326524,526013.56,9.636773,0.0,5.8172207,5.9483395,5.559267,0.0,14.345615,9.374393,0.0,0.0,19.76538,12.487188,37.96385,24.60162,9.127278,5.9483395,0.0,14.535057,7.047672,32.29017,24.596304,40.697445,11.25738,10.459177,10.338755,0.0,0.0,40.33542,11.784535,5.8172207,0.0,11.25738,60.25,5.8172207,0.0,17.226685,31.338661,25.459309,22.896677,7.047672,4.8999095,16.891695,4.736863,21.3535,22.734116,0.0,0.39551362,0.056031108,5.9613533,4.0877357,1.6883583,0.5,0.0,0.0,1.0,2.0,2.0,1.0,1.0,2.3768,7.92
9.589571,0.010141289,-0.11740337,0.39063781,12.290322,417.517,1.0645162,3.227412,1.7414801,15715999.0,20.307205,0.0,16.98174,5.9483395,0.0,0.0,4.9839787,4.9839787,9.9679575,0.0,25.122839,44.533764,23.489523,24.669971,5.1065273,28.617466,0.0,24.503014,0.0,39.275715,17.24046,54.98873,11.25738,10.633577,17.453588,0.0,0.0,42.258263,0.0,0.0,0.0,22.421257,100.78,0.0,0.0,18.690563,17.282904,29.012764,0.0,12.524163,53.955406,44.416965,0.0,2.011491,18.34351,16.217869,4.220421,1.0667077,4.3274393,6.1884465,0.0,0.3043478,3.0,0.0,0.0,3.0,4.0,0.0,0.0,4.3956,5.39
13.386818,0.06727607,-0.44995996,0.64397764,20.26923,374.851,1.1538461,3.090054,1.6061615,1314385.4,16.367245,17.452946,5.647177,0.0,0.0,0.0,0.0,9.374393,9.614079,0.0,11.60094,43.88239,29.903803,11.219477,4.390415,34.571228,0.0,14.598058,5.7336674,37.766968,10.633577,47.368534,0.0,16.367245,21.713528,0.0,11.60094,26.68174,0.0,5.8172207,5.022633,5.647177,80.27,5.8172207,0.0,5.022633,17.771069,42.96619,6.066367,22.844976,12.132734,20.716238,17.334608,15.080495,4.6143327,11.091538,7.376783,1.0425082,5.791032,0.0,0.0,0.33333334,4.0,1.0,0.0,2.0,3.0,0.0,1.0,3.9472,4.64
13.378113,0.01393832,-0.1816177,0.15911913,16.181818,610.784,0.97727275,3.745495,1.0036881,17702896000.0,20.68723,10.825486,4.877147,11.7871685,5.90718,0.0,14.573053,9.9679575,0.0,11.336786,24.619923,87.46785,47.53525,12.123583,14.325937,45.55932,0.0,20.268724,11.835813,64.20821,30.329971,58.729572,16.451063,20.68723,11.505249,5.879988,11.336786,46.46269,17.63618,11.835813,0.0,21.474,118.13,0.0,0.0,17.732265,40.65217,74.37771,41.123196,6.1968436,18.1991,39.133446,14.70482,6.0466533,40.270958,11.520762,5.578898,1.3092703,12.143581,1.8349618,0.0,0.44117647,3.0,3.0,0.0,3.0,4.0,0.0,2.0,6.3915,7.09
10.113217,0.2405036,-0.2405036,0.72233325,21.11111,361.409,1.2222222,3.3553622,1.682142,3790660.0,10.216699,11.0334015,5.817863,0.0,0.0,0.0,5.098682,4.629039,10.360574,0.0,12.132734,54.921974,23.37524,17.560232,4.629039,16.851265,5.2618914,25.4106,5.9179063,18.75955,25.453974,46.79299,6.0692215,5.3167887,5.817863,0.0,0.0,45.547783,0.0,17.24902,0.0,11.0334015,106.66,0.0,0.0,5.9179063,16.951307,54.146065,0.0,0.0,24.395945,43.84428,4.629039,4.94616,2.3245919,28.92213,4.955973,0.85599846,3.889409,2.046494,2.135913,0.36842105,2.0,0.0,2.0,2.0,3.0,1.0,1.0,2.62278,8.6
13.151887,0.058328014,-0.5751144,0.5124293,14.823529,459.514,1.2352941,2.839209,1.6340747,42339012.0,26.420897,28.77004,17.329653,0.0,5.90718,0.0,9.778516,14.951936,5.2618914,0.0,0.0,37.96448,31.022125,18.994028,9.5314,23.230291,5.2618914,19.935915,5.7336674,25.304306,36.149677,48.047012,23.206589,26.420897,17.323112,5.7495117,0.0,51.58133,0.0,11.331113,0.0,11.387856,168.96,5.90718,0.0,34.00202,11.567374,31.618542,19.503485,12.26321,19.05647,36.221832,16.204199,5.2270255,32.319782,12.363387,13.340486,0.09091844,6.089612,3.5361993,1.4526607,0.3043478,5.0,0.0,1.0,3.0,3.0,1.0,1.0,1.96598,5.62
13.343022,0.021497177,-0.2821233,0.6663386,13.592592,382.464,1.2222222,3.4619608,1.7698582,2758490.2,9.883888,11.635083,5.1564364,5.90718,0.0,0.0,4.794537,14.358372,0.0,0.0,11.761885,55.495613,30.289324,11.387856,9.184952,23.486927,0.0,14.535057,12.965578,17.99808,11.572557,48.412266,22.51476,5.3167887,10.208278,0.0,11.761885,26.698006,11.842209,11.7351265,0.0,22.51476,59.81,0.0,0.0,17.642307,5.817863,40.51284,12.132734,30.091463,30.003275,10.300767,4.9839787,15.348163,21.05109,3.7380297,3.3992581,0.3841767,5.5322876,0.0,1.9484824,0.25,1.0,1.0,0.0,2.0,3.0,0.0,1.0,4.3586,6.2
12.025448,0.05868015,-0.51546955,0.7607243,14.227273,314.728,1.0,2.7454216,2.0467756,120139.65,10.423316,11.446551,0.0,0.0,11.81436,0.0,14.905863,0.0,0.0,0.0,29.800041,29.82892,16.776386,5.5731044,14.695601,34.67579,0.0,5.3167887,0.0,0.0,5.3167887,64.814064,5.7495117,10.633577,5.6873865,5.7495117,11.60094,16.920887,9.589074,0.0,5.022633,5.5731044,78.43,11.81436,0.0,17.019655,16.273472,0.0,12.132734,36.3982,0.0,10.633577,11.60094,0.0,24.009228,15.152435,1.4626375,-0.93366396,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,2.5252,6.39
12.3228,0.014607427,-0.014607427,0.723963,13.391304,371.234,1.2173913,2.7230046,2.1390173,265612.78,14.990416,0.0,0.0,5.90718,0.0,0.0,4.794537,0.0,0.0,0.0,34.129044,29.82892,27.483852,24.409018,9.901065,38.427433,0.0,4.5670996,0.0,12.965578,11.923671,52.50074,11.25738,5.3167887,5.6873865,0.0,15.929944,22.187689,17.760115,0.0,0.0,22.160305,54.26,0.0,0.0,12.514062,12.965578,37.88386,0.0,0.0,42.46457,25.813831,0.0,3.0859618,12.3228,13.53953,4.876377,-0.014607427,0.32876512,0.54743683,0.0,0.16666667,2.0,0.0,1.0,1.0,3.0,0.0,0.0,3.5577,6.52
12.066623,0.006522061,-0.33645165,0.45023,10.538462,434.315,1.1923077,3.0687466,1.6175791,1028116.0,10.053652,5.7495117,10.9148035,0.0,0.0,6.0311146,10.111326,9.778516,0.0,0.0,39.399464,35.895287,12.108208,22.656507,14.325937,54.429268,0.0,10.300767,0.0,6.5447564,17.756676,53.591473,5.7495117,15.3704405,9.926096,5.7495117,27.26673,29.238226,6.5447564,0.0,0.0,10.21662,80.32,0.0,0.0,17.14445,17.239767,21.529585,11.336786,25.308899,24.265469,31.547499,4.736863,5.9519,28.181942,6.2649,2.3224869,0.7754452,0.0,0.39347488,1.6086135,0.16666667,2.0,0.0,0.0,1.0,3.0,0.0,0.0,4.2042,6.11
11.979704,0.013218065,0.013218065,0.64400834,13.842105,288.759,1.2631578,2.9196732,2.104598,45993.613,10.300767,0.0,0.0,5.90718,0.0,0.0,4.794537,0.0,0.0,11.336786,11.60094,35.208984,15.925558,22.679283,4.794537,45.435215,0.0,4.9839787,0.0,6.4208217,5.3167887,40.231617,10.571075,5.3167887,5.6873865,0.0,22.937725,10.891158,11.215359,0.0,5.022633,21.474,44.89,0.0,0.0,5.90718,11.443455,32.72484,0.0,11.336786,29.64553,10.300767,11.60094,0.0,16.46238,6.63016,3.9506202,0.013218065,0.37209877,0.0,0.0,0.071428575,2.0,0.0,1.0,2.0,3.0,0.0,0.0,4.0444,6.4
12.979007,0.022799613,-0.022799613,0.472529,10.75862,381.479,0.7586207,2.776576,1.6409901,6559472.0,0.0,5.8244047,0.0,0.0,5.559267,0.0,14.345615,4.9839787,0.0,0.0,60.66367,36.10128,30.444326,12.238685,0.0,0.0,0.0,14.535057,0.0,25.80722,0.0,118.56157,11.25738,5.559267,0.0,0.0,0.0,14.535057,19.3864,0.0,0.0,11.25738,47.78,0.0,0.0,5.559267,12.238685,36.21377,5.5634513,23.027153,48.530937,29.249447,4.9839787,1.7966435,21.906525,0.0,3.9881341,0.8232374,6.0889316,0.53171515,0.0,0.16,0.0,0.0,0.0,2.0,4.0,0.0,0.0,4.5289,5.66
12.764477,0.050579775,-0.31096083,0.4117612,16.243244,520.033,1.027027,3.7598383,1.0926393,521713630.0,15.3704405,11.567374,0.0,5.90718,5.90718,0.0,19.472963,4.9839787,0.0,0.0,29.800041,68.453255,35.31196,24.687956,14.325937,34.920547,0.0,14.8678665,11.835813,32.228043,30.329971,77.204636,5.7495117,15.3704405,11.505249,5.7495117,11.60094,46.37862,11.3392935,11.835813,5.022633,0.0,96.45,0.0,0.0,17.732265,35.343,55.90364,6.1968436,30.592789,18.1991,31.567812,16.337803,6.026308,35.527786,6.428937,2.1001928,1.14952,8.649164,3.4756436,0.0,0.35714287,2.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0218,7.1
12.921644,0.054385267,-0.24791749,0.35664505,14.305555,503.628,1.0833334,3.5984483,1.1918092,263855380.0,25.207113,22.607317,0.0,0.0,11.81436,0.0,9.589074,4.9839787,0.0,11.336786,25.122839,54.24093,38.287235,10.4405985,14.695601,34.184547,0.0,25.084564,0.0,13.344559,39.26854,70.60136,16.451063,5.3167887,0.0,5.7495117,11.336786,75.9572,6.4208217,0.0,0.0,21.734953,101.56,0.0,0.0,17.563871,40.950287,43.16438,17.403152,6.066367,46.678173,27.108393,0.0,0.0,38.60975,15.152518,3.0319197,0.50119305,0.6365298,6.953571,0.0,0.2962963,3.0,0.0,1.0,2.0,4.0,1.0,1.0,3.7472,7.34
12.151728,0.35742489,-0.3701795,0.87556493,14.333333,278.311,0.8095238,2.823623,2.135698,95732.12,4.8999095,5.697039,0.0,0.0,11.81436,0.0,14.905863,0.0,0.0,0.0,48.530937,17.696186,12.735058,5.5731044,9.589074,23.07485,0.0,5.3167887,0.0,0.0,11.947581,71.924164,0.0,10.216699,5.6873865,0.0,0.0,18.862032,9.589074,0.0,0.0,5.5731044,49.41,0.0,0.0,11.81436,11.2701435,11.250837,0.0,11.947581,60.66367,5.3167887,0.0,0.0,26.005226,2.3724988,2.3692272,-0.7276044,0.0,0.0,1.7835186,0.05882353,1.0,0.0,1.0,0.0,2.0,0.0,0.0,2.1905,5.58
11.994657,0.099033125,-0.4386741,0.6316445,12.137931,388.379,0.79310346,3.018161,1.3460652,5498220.5,14.790515,17.248535,6.606882,0.0,17.721539,0.0,19.7004,0.0,0.0,0.0,18.1991,54.597305,5.6873865,11.126903,23.857338,23.408926,0.0,5.3167887,0.0,0.0,11.923671,83.92331,17.248535,20.107304,5.6873865,17.248535,0.0,24.32842,4.794537,0.0,0.0,0.0,93.73,11.81436,0.0,18.077513,28.499372,0.0,6.066367,48.530937,18.1991,10.633577,9.473726,11.125982,35.31062,4.973789,1.2137696,0.44623357,0.0,-0.099033125,0.0,0.045454547,2.0,0.0,1.0,0.0,3.0,0.0,0.0,3.38,4.9
13.9753,0.04575885,-0.4975953,0.8415038,21.47826,318.352,1.3913044,2.5283701,2.1079826,166806.7,9.636773,0.0,5.8172207,5.9483395,5.559267,0.0,14.345615,9.374393,0.0,0.0,0.0,19.913841,31.41909,30.643461,9.127278,5.9483395,0.0,14.535057,7.047672,25.993282,18.051548,40.697445,11.25738,10.459177,10.338755,0.0,0.0,39.8325,11.784535,5.8172207,0.0,11.25738,60.25,5.8172207,0.0,23.268526,24.793905,6.1968436,22.896677,7.047672,18.747385,9.9679575,4.736863,21.079376,22.59894,0.0,0.35630834,0.02218456,2.64722,5.1763015,1.6708355,0.4375,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.595,7.39
13.007274,0.01680839,-4.4243383,0.54608065,14.083333,395.178,1.0833334,2.7907257,2.0295231,306870.97,10.300767,0.0,0.0,5.90718,0.0,6.1762986,4.794537,0.0,13.171246,0.0,15.929944,41.961655,20.939096,23.365587,17.965782,38.427433,0.0,4.9839787,0.0,12.59712,5.3167887,51.997826,11.25738,5.3167887,18.858631,0.0,15.929944,10.891158,17.391657,0.0,0.0,22.160305,44.89,11.73975,0.0,12.328001,27.84769,22.168905,6.066367,12.132734,6.066367,26.230711,0.0,39.8394,15.316257,3.2094624,2.4662087,-0.25404242,-4.40753,0.0,0.0,0.11764706,2.0,0.0,1.0,1.0,3.0,0.0,0.0,5.1108,5.7
13.1123085,0.3186422,-0.4151352,0.43880925,17.171429,468.561,0.9142857,3.5022418,1.4351403,204537520.0,9.46701,5.693928,5.647177,0.0,11.81436,0.0,14.905863,9.665781,5.098682,0.0,24.619923,57.095837,47.838715,11.146209,9.589074,44.896896,0.0,29.548262,7.047672,32.228043,19.63427,60.04927,0.0,5.3167887,0.0,0.0,0.0,55.6801,23.181503,0.0,0.0,33.082535,85.05,11.81436,0.0,0.0,23.384893,53.55487,19.262465,6.1968436,58.89162,15.200677,5.098682,3.8637223,33.25506,9.077089,3.6661828,-0.8058372,8.466242,4.044379,1.9415938,0.33333334,1.0,0.0,2.0,3.0,4.0,1.0,1.0,3.3662,5.58
13.528175,0.026127383,-5.1190968,0.205875,14.538462,611.34,0.8717949,3.5525792,1.6868908,450568670.0,9.134199,0.0,0.0,0.0,11.81436,12.352597,14.905863,4.9839787,26.342491,0.0,15.929944,48.382477,52.61914,28.600431,35.931564,49.793438,0.0,19.434967,0.0,31.862932,0.0,88.04258,0.0,5.3167887,26.342491,0.0,15.929944,25.932537,35.031185,0.0,0.0,22.049133,68.92,46.430416,0.0,17.202923,47.018715,0.0,0.0,43.11695,14.450988,20.913923,0.0,85.487175,29.78808,2.5278754,-3.8263378,-2.0029027,-2.9120705,1.0964075,0.0,0.1923077,1.0,0.0,1.0,2.0,4.0,0.0,0.0,6.2954,6.23
12.196416,0.17499769,-0.17499769,0.82930744,25.24,356.451,1.4,3.2123601,1.4903783,982204.8,10.053652,5.697039,0.0,5.9595547,5.90718,0.0,10.111326,9.976383,0.0,11.336786,6.066367,49.455494,13.151638,21.831127,9.5314,39.496162,0.0,15.617556,4.992405,37.829094,7.1097975,34.97013,0.0,10.633577,0.0,0.0,11.336786,36.10632,9.5314,0.0,0.0,16.29264,75.61,0.0,0.0,18.052986,11.656594,41.46336,0.0,18.446583,29.78566,20.60996,4.736863,6.552759,20.893929,6.1606746,4.1619997,0.36377212,6.3083043,0.0,1.7526702,0.3888889,2.0,1.0,1.0,1.0,2.0,0.0,1.0,2.6702,5.25
11.891749,0.059528656,0.059528656,0.9102363,16.75,321.38,1.125,3.4151404,1.6001122,752362.25,10.633577,5.817863,0.0,11.81436,0.0,0.0,9.589074,4.9839787,0.0,0.0,6.066367,66.63911,24.222958,0.0,9.589074,23.319609,0.0,4.9839787,5.9179063,32.104107,10.633577,42.09213,11.126903,10.633577,11.505249,0.0,0.0,16.798338,16.009895,5.9179063,0.0,11.126903,71.09,0.0,0.0,17.732265,12.238685,48.061028,0.0,6.1968436,24.265469,21.683924,0.0,0.0,27.778816,5.8347363,4.1249857,0.8879485,5.977816,0.0,0.0,0.31578946,2.0,1.0,1.0,1.0,2.0,0.0,1.0,3.3719,6.14
10.107266,0.13004631,-1.208813,0.3515755,12.382353,461.526,1.2058823,3.3841796,1.718732,47023450.0,25.877825,23.418562,17.336195,5.879988,0.0,0.0,0.0,14.596996,0.0,0.0,36.25227,48.989246,18.652964,5.5167007,14.472429,16.851265,0.0,24.848383,5.7336674,45.37968,12.340549,47.655582,29.23919,16.204199,5.817863,5.879988,0.0,48.204685,12.965578,11.840869,0.0,22.551733,151.13,5.601051,0.0,18.466585,41.574528,11.0801525,0.0,19.913841,41.822674,32.12215,20.833237,12.628477,9.219605,17.648724,14.052777,6.676254,0.6705607,5.9818587,0.0,0.33333334,5.0,0.0,0.0,3.0,4.0,0.0,0.0,2.1546,7.1
